paper_id,source_id,target_id,relationship_type,condition
,Sys_π⋅aliphatic (S66 dispersion subset)_011,Sys_π⋅aliphatic (S66 dispersion subset)_042,STRUCTURAL_SIMILARITY,Sibling in π⋅aliphatic (S66 dispersion subset)
,Sys_π⋅aliphatic (S66 dispersion subset)_011,Sys_π⋅aliphatic (S66 dispersion subset)_043,STRUCTURAL_SIMILARITY,Sibling in π⋅aliphatic (S66 dispersion subset)
,Sys_π⋅aliphatic (S66 dispersion subset)_011,Sys_π⋅aliphatic (S66 dispersion subset)_044,STRUCTURAL_SIMILARITY,Sibling in π⋅aliphatic (S66 dispersion subset)
,Sys_π⋅aliphatic (S66 dispersion subset)_011,Sys_π⋅aliphatic (S66 dispersion subset)_045,STRUCTURAL_SIMILARITY,Sibling in π⋅aliphatic (S66 dispersion subset)
,Sys_π⋅aliphatic (S66 dispersion subset)_011,Sys_π⋅aliphatic (S66 dispersion subset)_046,STRUCTURAL_SIMILARITY,Sibling in π⋅aliphatic (S66 dispersion subset)
,Sys_π⋅aliphatic (S66 dispersion subset)_011,Sys_π⋅aliphatic (S66 dispersion subset)_047,STRUCTURAL_SIMILARITY,Sibling in π⋅aliphatic (S66 dispersion subset)
,Sys_π⋅aliphatic (S66 dispersion subset)_011,Sys_π⋅aliphatic (S66 dispersion subset)_048,STRUCTURAL_SIMILARITY,Sibling in π⋅aliphatic (S66 dispersion subset)
,Sys_π⋅aliphatic (S66 dispersion subset)_011,Sys_π⋅aliphatic (S66 dispersion subset)_049,STRUCTURAL_SIMILARITY,Sibling in π⋅aliphatic (S66 dispersion subset)
,Sys_π⋅aliphatic (S66 dispersion subset)_011,Sys_π⋅aliphatic (S66 dispersion subset)_050,STRUCTURAL_SIMILARITY,Sibling in π⋅aliphatic (S66 dispersion subset)
,Sys_π⋅aliphatic (S66 dispersion subset)_011,Sys_π⋅aliphatic (S66 dispersion subset)_051,STRUCTURAL_SIMILARITY,Sibling in π⋅aliphatic (S66 dispersion subset)
,Sys_π⋅aliphatic (S66 dispersion subset)_011,Sys_π⋅aliphatic (S66 dispersion subset)_052,STRUCTURAL_SIMILARITY,Sibling in π⋅aliphatic (S66 dispersion subset)
,Sys_π⋅aliphatic (S66 dispersion subset)_011,Sys_π⋅aliphatic (S66 dispersion subset)_053,STRUCTURAL_SIMILARITY,Sibling in π⋅aliphatic (S66 dispersion subset)
,Sys_π⋅aliphatic (S66 dispersion subset)_011,Sys_π⋅aliphatic (S66 dispersion subset)_054,STRUCTURAL_SIMILARITY,Sibling in π⋅aliphatic (S66 dispersion subset)
,Sys_π⋅aliphatic (S66 dispersion subset)_011,Sys_π⋅aliphatic (S66 dispersion subset)_055,STRUCTURAL_SIMILARITY,Sibling in π⋅aliphatic (S66 dispersion subset)
,Sys_π⋅aliphatic (S66 dispersion subset)_011,Sys_π⋅aliphatic (S66 dispersion subset)_056,STRUCTURAL_SIMILARITY,Sibling in π⋅aliphatic (S66 dispersion subset)
,Sys_π⋅aliphatic (S66 dispersion subset)_011,Sys_π⋅aliphatic (S66 dispersion subset)_057,STRUCTURAL_SIMILARITY,Sibling in π⋅aliphatic (S66 dispersion subset)
,Sys_π⋅aliphatic (S66 dispersion subset)_011,Sys_π⋅aliphatic (S66 dispersion subset)_058,STRUCTURAL_SIMILARITY,Sibling in π⋅aliphatic (S66 dispersion subset)
,Sys_π⋅aliphatic (S66 dispersion subset)_011,Sys_π⋅aliphatic (S66 dispersion subset)_059,STRUCTURAL_SIMILARITY,Sibling in π⋅aliphatic (S66 dispersion subset)
,Sys_π⋅aliphatic (S66 dispersion subset)_011,Sys_π⋅aliphatic (S66 dispersion subset)_060,STRUCTURAL_SIMILARITY,Sibling in π⋅aliphatic (S66 dispersion subset)
,Sys_π⋅aliphatic (S66 dispersion subset)_011,Sys_π⋅aliphatic (S66 dispersion subset)_061,STRUCTURAL_SIMILARITY,Sibling in π⋅aliphatic (S66 dispersion subset)
,Sys_π⋅aliphatic (S66 dispersion subset)_011,Sys_π⋅aliphatic (S66 dispersion subset)_062,STRUCTURAL_SIMILARITY,Sibling in π⋅aliphatic (S66 dispersion subset)
,Sys_π⋅aliphatic (S66 dispersion subset)_011,Sys_π⋅aliphatic (S66 dispersion subset)_063,STRUCTURAL_SIMILARITY,Sibling in π⋅aliphatic (S66 dispersion subset)
,Sys_π⋅aliphatic (S66 dispersion subset)_011,Sys_π⋅aliphatic (S66 dispersion subset)_064,STRUCTURAL_SIMILARITY,Sibling in π⋅aliphatic (S66 dispersion subset)
,Sys_π⋅aliphatic (S66 dispersion subset)_011,Sys_π⋅aliphatic (S66 dispersion subset)_065,STRUCTURAL_SIMILARITY,Sibling in π⋅aliphatic (S66 dispersion subset)
,Sys_π⋅aliphatic (S66 dispersion subset)_011,Sys_π⋅aliphatic (S66 dispersion subset)_066,STRUCTURAL_SIMILARITY,Sibling in π⋅aliphatic (S66 dispersion subset)
,Sys_π⋅aliphatic (S66 dispersion subset)_012,Sys_π⋅aliphatic (S66 dispersion subset)_013,STRUCTURAL_SIMILARITY,Sibling in π⋅aliphatic (S66 dispersion subset)
,Sys_π⋅aliphatic (S66 dispersion subset)_012,Sys_π⋅aliphatic (S66 dispersion subset)_014,STRUCTURAL_SIMILARITY,Sibling in π⋅aliphatic (S66 dispersion subset)
,Sys_π⋅aliphatic (S66 dispersion subset)_012,Sys_π⋅aliphatic (S66 dispersion subset)_015,STRUCTURAL_SIMILARITY,Sibling in π⋅aliphatic (S66 dispersion subset)
,Sys_π⋅aliphatic (S66 dispersion subset)_012,Sys_π⋅aliphatic (S66 dispersion subset)_016,STRUCTURAL_SIMILARITY,Sibling in π⋅aliphatic (S66 dispersion subset)
,Sys_π⋅aliphatic (S66 dispersion subset)_012,Sys_π⋅aliphatic (S66 dispersion subset)_017,STRUCTURAL_SIMILARITY,Sibling in π⋅aliphatic (S66 dispersion subset)
,Sys_π⋅aliphatic (S66 dispersion subset)_012,Sys_π⋅aliphatic (S66 dispersion subset)_018,STRUCTURAL_SIMILARITY,Sibling in π⋅aliphatic (S66 dispersion subset)
,Sys_π⋅aliphatic (S66 dispersion subset)_012,Sys_π⋅aliphatic (S66 dispersion subset)_019,STRUCTURAL_SIMILARITY,Sibling in π⋅aliphatic (S66 dispersion subset)
,Sys_π⋅aliphatic (S66 dispersion subset)_012,Sys_π⋅aliphatic (S66 dispersion subset)_020,STRUCTURAL_SIMILARITY,Sibling in π⋅aliphatic (S66 dispersion subset)
,Sys_π⋅aliphatic (S66 dispersion subset)_012,Sys_π⋅aliphatic (S66 dispersion subset)_021,STRUCTURAL_SIMILARITY,Sibling in π⋅aliphatic (S66 dispersion subset)
,Sys_π⋅aliphatic (S66 dispersion subset)_012,Sys_π⋅aliphatic (S66 dispersion subset)_022,STRUCTURAL_SIMILARITY,Sibling in π⋅aliphatic (S66 dispersion subset)
,Sys_π⋅aliphatic (S66 dispersion subset)_012,Sys_π⋅aliphatic (S66 dispersion subset)_023,STRUCTURAL_SIMILARITY,Sibling in π⋅aliphatic (S66 dispersion subset)
,Sys_π⋅aliphatic (S66 dispersion subset)_012,Sys_π⋅aliphatic (S66 dispersion subset)_024,STRUCTURAL_SIMILARITY,Sibling in π⋅aliphatic (S66 dispersion subset)
,Sys_π⋅aliphatic (S66 dispersion subset)_012,Sys_π⋅aliphatic (S66 dispersion subset)_025,STRUCTURAL_SIMILARITY,Sibling in π⋅aliphatic (S66 dispersion subset)
,Sys_π⋅aliphatic (S66 dispersion subset)_012,Sys_π⋅aliphatic (S66 dispersion subset)_026,STRUCTURAL_SIMILARITY,Sibling in π⋅aliphatic (S66 dispersion subset)
,Sys_π⋅aliphatic (S66 dispersion subset)_012,Sys_π⋅aliphatic (S66 dispersion subset)_027,STRUCTURAL_SIMILARITY,Sibling in π⋅aliphatic (S66 dispersion subset)
,Sys_π⋅aliphatic (S66 dispersion subset)_012,Sys_π⋅aliphatic (S66 dispersion subset)_028,STRUCTURAL_SIMILARITY,Sibling in π⋅aliphatic (S66 dispersion subset)
,Sys_π⋅aliphatic (S66 dispersion subset)_012,Sys_π⋅aliphatic (S66 dispersion subset)_029,STRUCTURAL_SIMILARITY,Sibling in π⋅aliphatic (S66 dispersion subset)
,Sys_π⋅aliphatic (S66 dispersion subset)_012,Sys_π⋅aliphatic (S66 dispersion subset)_030,STRUCTURAL_SIMILARITY,Sibling in π⋅aliphatic (S66 dispersion subset)
,Sys_π⋅aliphatic (S66 dispersion subset)_012,Sys_π⋅aliphatic (S66 dispersion subset)_031,STRUCTURAL_SIMILARITY,Sibling in π⋅aliphatic (S66 dispersion subset)
,Sys_π⋅aliphatic (S66 dispersion subset)_012,Sys_π⋅aliphatic (S66 dispersion subset)_032,STRUCTURAL_SIMILARITY,Sibling in π⋅aliphatic (S66 dispersion subset)
,Sys_π⋅aliphatic (S66 dispersion subset)_012,Sys_π⋅aliphatic (S66 dispersion subset)_033,STRUCTURAL_SIMILARITY,Sibling in π⋅aliphatic (S66 dispersion subset)
,Sys_π⋅aliphatic (S66 dispersion subset)_012,Sys_π⋅aliphatic (S66 dispersion subset)_034,STRUCTURAL_SIMILARITY,Sibling in π⋅aliphatic (S66 dispersion subset)
,Sys_π⋅aliphatic (S66 dispersion subset)_012,Sys_π⋅aliphatic (S66 dispersion subset)_035,STRUCTURAL_SIMILARITY,Sibling in π⋅aliphatic (S66 dispersion subset)
,Sys_π⋅aliphatic (S66 dispersion subset)_012,Sys_π⋅aliphatic (S66 dispersion subset)_036,STRUCTURAL_SIMILARITY,Sibling in π⋅aliphatic (S66 dispersion subset)
,Sys_π⋅aliphatic (S66 dispersion subset)_012,Sys_π⋅aliphatic (S66 dispersion subset)_037,STRUCTURAL_SIMILARITY,Sibling in π⋅aliphatic (S66 dispersion subset)
,Sys_π⋅aliphatic (S66 dispersion subset)_012,Sys_π⋅aliphatic (S66 dispersion subset)_038,STRUCTURAL_SIMILARITY,Sibling in π⋅aliphatic (S66 dispersion subset)
,Sys_π⋅aliphatic (S66 dispersion subset)_012,Sys_π⋅aliphatic (S66 dispersion subset)_039,STRUCTURAL_SIMILARITY,Sibling in π⋅aliphatic (S66 dispersion subset)
,Sys_π⋅aliphatic (S66 dispersion subset)_012,Sys_π⋅aliphatic (S66 dispersion subset)_040,STRUCTURAL_SIMILARITY,Sibling in π⋅aliphatic (S66 dispersion subset)
,Sys_π⋅aliphatic (S66 dispersion subset)_012,Sys_π⋅aliphatic (S66 dispersion subset)_041,STRUCTURAL_SIMILARITY,Sibling in π⋅aliphatic (S66 dispersion subset)
,Sys_π⋅aliphatic (S66 dispersion subset)_012,Sys_π⋅aliphatic (S66 dispersion subset)_042,STRUCTURAL_SIMILARITY,Sibling in π⋅aliphatic (S66 dispersion subset)
,Sys_π⋅aliphatic (S66 dispersion subset)_012,Sys_π⋅aliphatic (S66 dispersion subset)_043,STRUCTURAL_SIMILARITY,Sibling in π⋅aliphatic (S66 dispersion subset)
,Sys_π⋅aliphatic (S66 dispersion subset)_012,Sys_π⋅aliphatic (S66 dispersion subset)_044,STRUCTURAL_SIMILARITY,Sibling in π⋅aliphatic (S66 dispersion subset)
,Sys_π⋅aliphatic (S66 dispersion subset)_012,Sys_π⋅aliphatic (S66 dispersion subset)_045,STRUCTURAL_SIMILARITY,Sibling in π⋅aliphatic (S66 dispersion subset)
,Sys_π⋅aliphatic (S66 dispersion subset)_012,Sys_π⋅aliphatic (S66 dispersion subset)_046,STRUCTURAL_SIMILARITY,Sibling in π⋅aliphatic (S66 dispersion subset)
,Sys_π⋅aliphatic (S66 dispersion subset)_012,Sys_π⋅aliphatic (S66 dispersion subset)_047,STRUCTURAL_SIMILARITY,Sibling in π⋅aliphatic (S66 dispersion subset)
,Sys_π⋅aliphatic (S66 dispersion subset)_012,Sys_π⋅aliphatic (S66 dispersion subset)_048,STRUCTURAL_SIMILARITY,Sibling in π⋅aliphatic (S66 dispersion subset)
,Sys_π⋅aliphatic (S66 dispersion subset)_012,Sys_π⋅aliphatic (S66 dispersion subset)_049,STRUCTURAL_SIMILARITY,Sibling in π⋅aliphatic (S66 dispersion subset)
,Sys_π⋅aliphatic (S66 dispersion subset)_012,Sys_π⋅aliphatic (S66 dispersion subset)_050,STRUCTURAL_SIMILARITY,Sibling in π⋅aliphatic (S66 dispersion subset)
,Sys_π⋅aliphatic (S66 dispersion subset)_012,Sys_π⋅aliphatic (S66 dispersion subset)_051,STRUCTURAL_SIMILARITY,Sibling in π⋅aliphatic (S66 dispersion subset)
,Sys_π⋅aliphatic (S66 dispersion subset)_012,Sys_π⋅aliphatic (S66 dispersion subset)_052,STRUCTURAL_SIMILARITY,Sibling in π⋅aliphatic (S66 dispersion subset)
,Sys_π⋅aliphatic (S66 dispersion subset)_012,Sys_π⋅aliphatic (S66 dispersion subset)_053,STRUCTURAL_SIMILARITY,Sibling in π⋅aliphatic (S66 dispersion subset)
,Sys_π⋅aliphatic (S66 dispersion subset)_012,Sys_π⋅aliphatic (S66 dispersion subset)_054,STRUCTURAL_SIMILARITY,Sibling in π⋅aliphatic (S66 dispersion subset)
,Sys_π⋅aliphatic (S66 dispersion subset)_012,Sys_π⋅aliphatic (S66 dispersion subset)_055,STRUCTURAL_SIMILARITY,Sibling in π⋅aliphatic (S66 dispersion subset)
,Sys_π⋅aliphatic (S66 dispersion subset)_012,Sys_π⋅aliphatic (S66 dispersion subset)_056,STRUCTURAL_SIMILARITY,Sibling in π⋅aliphatic (S66 dispersion subset)
,Sys_π⋅aliphatic (S66 dispersion subset)_012,Sys_π⋅aliphatic (S66 dispersion subset)_057,STRUCTURAL_SIMILARITY,Sibling in π⋅aliphatic (S66 dispersion subset)
,Sys_π⋅aliphatic (S66 dispersion subset)_012,Sys_π⋅aliphatic (S66 dispersion subset)_058,STRUCTURAL_SIMILARITY,Sibling in π⋅aliphatic (S66 dispersion subset)
,Sys_π⋅aliphatic (S66 dispersion subset)_012,Sys_π⋅aliphatic (S66 dispersion subset)_059,STRUCTURAL_SIMILARITY,Sibling in π⋅aliphatic (S66 dispersion subset)
,Sys_π⋅aliphatic (S66 dispersion subset)_012,Sys_π⋅aliphatic (S66 dispersion subset)_060,STRUCTURAL_SIMILARITY,Sibling in π⋅aliphatic (S66 dispersion subset)
,Sys_π⋅aliphatic (S66 dispersion subset)_012,Sys_π⋅aliphatic (S66 dispersion subset)_061,STRUCTURAL_SIMILARITY,Sibling in π⋅aliphatic (S66 dispersion subset)
,Sys_π⋅aliphatic (S66 dispersion subset)_012,Sys_π⋅aliphatic (S66 dispersion subset)_062,STRUCTURAL_SIMILARITY,Sibling in π⋅aliphatic (S66 dispersion subset)
,Sys_π⋅aliphatic (S66 dispersion subset)_012,Sys_π⋅aliphatic (S66 dispersion subset)_063,STRUCTURAL_SIMILARITY,Sibling in π⋅aliphatic (S66 dispersion subset)
,Sys_π⋅aliphatic (S66 dispersion subset)_012,Sys_π⋅aliphatic (S66 dispersion subset)_064,STRUCTURAL_SIMILARITY,Sibling in π⋅aliphatic (S66 dispersion subset)
,Sys_π⋅aliphatic (S66 dispersion subset)_012,Sys_π⋅aliphatic (S66 dispersion subset)_065,STRUCTURAL_SIMILARITY,Sibling in π⋅aliphatic (S66 dispersion subset)
,Sys_π⋅aliphatic (S66 dispersion subset)_012,Sys_π⋅aliphatic (S66 dispersion subset)_066,STRUCTURAL_SIMILARITY,Sibling in π⋅aliphatic (S66 dispersion subset)
,Sys_π⋅aliphatic (S66 dispersion subset)_013,Sys_π⋅aliphatic (S66 dispersion subset)_014,STRUCTURAL_SIMILARITY,Sibling in π⋅aliphatic (S66 dispersion subset)
,Sys_π⋅aliphatic (S66 dispersion subset)_013,Sys_π⋅aliphatic (S66 dispersion subset)_015,STRUCTURAL_SIMILARITY,Sibling in π⋅aliphatic (S66 dispersion subset)
,Sys_π⋅aliphatic (S66 dispersion subset)_013,Sys_π⋅aliphatic (S66 dispersion subset)_016,STRUCTURAL_SIMILARITY,Sibling in π⋅aliphatic (S66 dispersion subset)
,Sys_π⋅aliphatic (S66 dispersion subset)_013,Sys_π⋅aliphatic (S66 dispersion subset)_017,STRUCTURAL_SIMILARITY,Sibling in π⋅aliphatic (S66 dispersion subset)
,Sys_π⋅aliphatic (S66 dispersion subset)_013,Sys_π⋅aliphatic (S66 dispersion subset)_018,STRUCTURAL_SIMILARITY,Sibling in π⋅aliphatic (S66 dispersion subset)
,Sys_π⋅aliphatic (S66 dispersion subset)_013,Sys_π⋅aliphatic (S66 dispersion subset)_019,STRUCTURAL_SIMILARITY,Sibling in π⋅aliphatic (S66 dispersion subset)
,Sys_π⋅aliphatic (S66 dispersion subset)_013,Sys_π⋅aliphatic (S66 dispersion subset)_020,STRUCTURAL_SIMILARITY,Sibling in π⋅aliphatic (S66 dispersion subset)
,Sys_π⋅aliphatic (S66 dispersion subset)_013,Sys_π⋅aliphatic (S66 dispersion subset)_021,STRUCTURAL_SIMILARITY,Sibling in π⋅aliphatic (S66 dispersion subset)
,Sys_π⋅aliphatic (S66 dispersion subset)_013,Sys_π⋅aliphatic (S66 dispersion subset)_022,STRUCTURAL_SIMILARITY,Sibling in π⋅aliphatic (S66 dispersion subset)
,Sys_π⋅aliphatic (S66 dispersion subset)_013,Sys_π⋅aliphatic (S66 dispersion subset)_023,STRUCTURAL_SIMILARITY,Sibling in π⋅aliphatic (S66 dispersion subset)
,Sys_π⋅aliphatic (S66 dispersion subset)_013,Sys_π⋅aliphatic (S66 dispersion subset)_024,STRUCTURAL_SIMILARITY,Sibling in π⋅aliphatic (S66 dispersion subset)
,Sys_π⋅aliphatic (S66 dispersion subset)_013,Sys_π⋅aliphatic (S66 dispersion subset)_025,STRUCTURAL_SIMILARITY,Sibling in π⋅aliphatic (S66 dispersion subset)
,Sys_π⋅aliphatic (S66 dispersion subset)_013,Sys_π⋅aliphatic (S66 dispersion subset)_026,STRUCTURAL_SIMILARITY,Sibling in π⋅aliphatic (S66 dispersion subset)
,Sys_π⋅aliphatic (S66 dispersion subset)_013,Sys_π⋅aliphatic (S66 dispersion subset)_027,STRUCTURAL_SIMILARITY,Sibling in π⋅aliphatic (S66 dispersion subset)
,Sys_π⋅aliphatic (S66 dispersion subset)_013,Sys_π⋅aliphatic (S66 dispersion subset)_028,STRUCTURAL_SIMILARITY,Sibling in π⋅aliphatic (S66 dispersion subset)
,Sys_π⋅aliphatic (S66 dispersion subset)_013,Sys_π⋅aliphatic (S66 dispersion subset)_029,STRUCTURAL_SIMILARITY,Sibling in π⋅aliphatic (S66 dispersion subset)
,Sys_π⋅aliphatic (S66 dispersion subset)_013,Sys_π⋅aliphatic (S66 dispersion subset)_030,STRUCTURAL_SIMILARITY,Sibling in π⋅aliphatic (S66 dispersion subset)
,Sys_π⋅aliphatic (S66 dispersion subset)_013,Sys_π⋅aliphatic (S66 dispersion subset)_031,STRUCTURAL_SIMILARITY,Sibling in π⋅aliphatic (S66 dispersion subset)
,Sys_π⋅aliphatic (S66 dispersion subset)_013,Sys_π⋅aliphatic (S66 dispersion subset)_032,STRUCTURAL_SIMILARITY,Sibling in π⋅aliphatic (S66 dispersion subset)
,Sys_π⋅aliphatic (S66 dispersion subset)_013,Sys_π⋅aliphatic (S66 dispersion subset)_033,STRUCTURAL_SIMILARITY,Sibling in π⋅aliphatic (S66 dispersion subset)
,Sys_π⋅aliphatic (S66 dispersion subset)_013,Sys_π⋅aliphatic (S66 dispersion subset)_034,STRUCTURAL_SIMILARITY,Sibling in π⋅aliphatic (S66 dispersion subset)
,Sys_π⋅aliphatic (S66 dispersion subset)_013,Sys_π⋅aliphatic (S66 dispersion subset)_035,STRUCTURAL_SIMILARITY,Sibling in π⋅aliphatic (S66 dispersion subset)
,Sys_π⋅aliphatic (S66 dispersion subset)_013,Sys_π⋅aliphatic (S66 dispersion subset)_036,STRUCTURAL_SIMILARITY,Sibling in π⋅aliphatic (S66 dispersion subset)
,Sys_π⋅aliphatic (S66 dispersion subset)_013,Sys_π⋅aliphatic (S66 dispersion subset)_037,STRUCTURAL_SIMILARITY,Sibling in π⋅aliphatic (S66 dispersion subset)
,Sys_π⋅aliphatic (S66 dispersion subset)_013,Sys_π⋅aliphatic (S66 dispersion subset)_038,STRUCTURAL_SIMILARITY,Sibling in π⋅aliphatic (S66 dispersion subset)
,Sys_π⋅aliphatic (S66 dispersion subset)_013,Sys_π⋅aliphatic (S66 dispersion subset)_039,STRUCTURAL_SIMILARITY,Sibling in π⋅aliphatic (S66 dispersion subset)
,Sys_π⋅aliphatic (S66 dispersion subset)_013,Sys_π⋅aliphatic (S66 dispersion subset)_040,STRUCTURAL_SIMILARITY,Sibling in π⋅aliphatic (S66 dispersion subset)
,Sys_π⋅aliphatic (S66 dispersion subset)_013,Sys_π⋅aliphatic (S66 dispersion subset)_041,STRUCTURAL_SIMILARITY,Sibling in π⋅aliphatic (S66 dispersion subset)
,Sys_π⋅aliphatic (S66 dispersion subset)_013,Sys_π⋅aliphatic (S66 dispersion subset)_042,STRUCTURAL_SIMILARITY,Sibling in π⋅aliphatic (S66 dispersion subset)
,Sys_π⋅aliphatic (S66 dispersion subset)_013,Sys_π⋅aliphatic (S66 dispersion subset)_043,STRUCTURAL_SIMILARITY,Sibling in π⋅aliphatic (S66 dispersion subset)
,Sys_π⋅aliphatic (S66 dispersion subset)_013,Sys_π⋅aliphatic (S66 dispersion subset)_044,STRUCTURAL_SIMILARITY,Sibling in π⋅aliphatic (S66 dispersion subset)
,Sys_π⋅aliphatic (S66 dispersion subset)_013,Sys_π⋅aliphatic (S66 dispersion subset)_045,STRUCTURAL_SIMILARITY,Sibling in π⋅aliphatic (S66 dispersion subset)
,Sys_π⋅aliphatic (S66 dispersion subset)_013,Sys_π⋅aliphatic (S66 dispersion subset)_046,STRUCTURAL_SIMILARITY,Sibling in π⋅aliphatic (S66 dispersion subset)
,Sys_π⋅aliphatic (S66 dispersion subset)_013,Sys_π⋅aliphatic (S66 dispersion subset)_047,STRUCTURAL_SIMILARITY,Sibling in π⋅aliphatic (S66 dispersion subset)
,Sys_π⋅aliphatic (S66 dispersion subset)_013,Sys_π⋅aliphatic (S66 dispersion subset)_048,STRUCTURAL_SIMILARITY,Sibling in π⋅aliphatic (S66 dispersion subset)
,Sys_π⋅aliphatic (S66 dispersion subset)_013,Sys_π⋅aliphatic (S66 dispersion subset)_049,STRUCTURAL_SIMILARITY,Sibling in π⋅aliphatic (S66 dispersion subset)
,Sys_π⋅aliphatic (S66 dispersion subset)_013,Sys_π⋅aliphatic (S66 dispersion subset)_050,STRUCTURAL_SIMILARITY,Sibling in π⋅aliphatic (S66 dispersion subset)
,Sys_π⋅aliphatic (S66 dispersion subset)_013,Sys_π⋅aliphatic (S66 dispersion subset)_051,STRUCTURAL_SIMILARITY,Sibling in π⋅aliphatic (S66 dispersion subset)
,Sys_π⋅aliphatic (S66 dispersion subset)_013,Sys_π⋅aliphatic (S66 dispersion subset)_052,STRUCTURAL_SIMILARITY,Sibling in π⋅aliphatic (S66 dispersion subset)
,Sys_π⋅aliphatic (S66 dispersion subset)_013,Sys_π⋅aliphatic (S66 dispersion subset)_053,STRUCTURAL_SIMILARITY,Sibling in π⋅aliphatic (S66 dispersion subset)
,Sys_π⋅aliphatic (S66 dispersion subset)_013,Sys_π⋅aliphatic (S66 dispersion subset)_054,STRUCTURAL_SIMILARITY,Sibling in π⋅aliphatic (S66 dispersion subset)
,Sys_π⋅aliphatic (S66 dispersion subset)_013,Sys_π⋅aliphatic (S66 dispersion subset)_055,STRUCTURAL_SIMILARITY,Sibling in π⋅aliphatic (S66 dispersion subset)
,Sys_π⋅aliphatic (S66 dispersion subset)_013,Sys_π⋅aliphatic (S66 dispersion subset)_056,STRUCTURAL_SIMILARITY,Sibling in π⋅aliphatic (S66 dispersion subset)
,Sys_π⋅aliphatic (S66 dispersion subset)_013,Sys_π⋅aliphatic (S66 dispersion subset)_057,STRUCTURAL_SIMILARITY,Sibling in π⋅aliphatic (S66 dispersion subset)
,Sys_π⋅aliphatic (S66 dispersion subset)_013,Sys_π⋅aliphatic (S66 dispersion subset)_058,STRUCTURAL_SIMILARITY,Sibling in π⋅aliphatic (S66 dispersion subset)
,Sys_π⋅aliphatic (S66 dispersion subset)_013,Sys_π⋅aliphatic (S66 dispersion subset)_059,STRUCTURAL_SIMILARITY,Sibling in π⋅aliphatic (S66 dispersion subset)
,Sys_π⋅aliphatic (S66 dispersion subset)_013,Sys_π⋅aliphatic (S66 dispersion subset)_060,STRUCTURAL_SIMILARITY,Sibling in π⋅aliphatic (S66 dispersion subset)
,Sys_π⋅aliphatic (S66 dispersion subset)_013,Sys_π⋅aliphatic (S66 dispersion subset)_061,STRUCTURAL_SIMILARITY,Sibling in π⋅aliphatic (S66 dispersion subset)
,Sys_π⋅aliphatic (S66 dispersion subset)_013,Sys_π⋅aliphatic (S66 dispersion subset)_062,STRUCTURAL_SIMILARITY,Sibling in π⋅aliphatic (S66 dispersion subset)
,Sys_π⋅aliphatic (S66 dispersion subset)_013,Sys_π⋅aliphatic (S66 dispersion subset)_063,STRUCTURAL_SIMILARITY,Sibling in π⋅aliphatic (S66 dispersion subset)
,Sys_π⋅aliphatic (S66 dispersion subset)_013,Sys_π⋅aliphatic (S66 dispersion subset)_064,STRUCTURAL_SIMILARITY,Sibling in π⋅aliphatic (S66 dispersion subset)
,Sys_π⋅aliphatic (S66 dispersion subset)_013,Sys_π⋅aliphatic (S66 dispersion subset)_065,STRUCTURAL_SIMILARITY,Sibling in π⋅aliphatic (S66 dispersion subset)
,Sys_π⋅aliphatic (S66 dispersion subset)_013,Sys_π⋅aliphatic (S66 dispersion subset)_066,STRUCTURAL_SIMILARITY,Sibling in π⋅aliphatic (S66 dispersion subset)
,Sys_π⋅aliphatic (S66 dispersion subset)_014,Sys_π⋅aliphatic (S66 dispersion subset)_015,STRUCTURAL_SIMILARITY,Sibling in π⋅aliphatic (S66 dispersion subset)
,Sys_π⋅aliphatic (S66 dispersion subset)_014,Sys_π⋅aliphatic (S66 dispersion subset)_016,STRUCTURAL_SIMILARITY,Sibling in π⋅aliphatic (S66 dispersion subset)
,Sys_π⋅aliphatic (S66 dispersion subset)_014,Sys_π⋅aliphatic (S66 dispersion subset)_017,STRUCTURAL_SIMILARITY,Sibling in π⋅aliphatic (S66 dispersion subset)
,Sys_π⋅aliphatic (S66 dispersion subset)_014,Sys_π⋅aliphatic (S66 dispersion subset)_018,STRUCTURAL_SIMILARITY,Sibling in π⋅aliphatic (S66 dispersion subset)
,Sys_π⋅aliphatic (S66 dispersion subset)_014,Sys_π⋅aliphatic (S66 dispersion subset)_019,STRUCTURAL_SIMILARITY,Sibling in π⋅aliphatic (S66 dispersion subset)
,Sys_π⋅aliphatic (S66 dispersion subset)_014,Sys_π⋅aliphatic (S66 dispersion subset)_020,STRUCTURAL_SIMILARITY,Sibling in π⋅aliphatic (S66 dispersion subset)
,Sys_π⋅aliphatic (S66 dispersion subset)_014,Sys_π⋅aliphatic (S66 dispersion subset)_021,STRUCTURAL_SIMILARITY,Sibling in π⋅aliphatic (S66 dispersion subset)
,Sys_π⋅aliphatic (S66 dispersion subset)_014,Sys_π⋅aliphatic (S66 dispersion subset)_022,STRUCTURAL_SIMILARITY,Sibling in π⋅aliphatic (S66 dispersion subset)
,Sys_π⋅aliphatic (S66 dispersion subset)_014,Sys_π⋅aliphatic (S66 dispersion subset)_023,STRUCTURAL_SIMILARITY,Sibling in π⋅aliphatic (S66 dispersion subset)
,Sys_π⋅aliphatic (S66 dispersion subset)_014,Sys_π⋅aliphatic (S66 dispersion subset)_024,STRUCTURAL_SIMILARITY,Sibling in π⋅aliphatic (S66 dispersion subset)
